Taxpayer Number	Taxpayer Name	Taxpayer Address	Taxpayer City	Taxpayer State	Taxpayer Zip	Taxpayer County	Location Number	Location Name	Location Address	Location City	Location State	Location Zip	Location County	Inside/Outside City Limits	TABC Permit Number	Responsibility Begin Date	Responsibility End Date	Obligation End Date	Liquor Receipts	Wine Receipts	Beer Receipts	Cover Charge Receipts	Total Receipts
17527547768	PARK TEXAS CONCESSIONS, INC.	5701 MAIN ST	HOUSTON	TX	77005	101	1	HOTEL ZA ZA	5701 MAIN ST	HOUSTON	TX	77005	101	Y	MB646732	12/8/2006		10/31/2019	211756	144289	22892	15924	394861
13001539660	STELLAR ELEMENT, INC.	3403 MILAM ST	HOUSTON	TX	77002	101	1	MAI'S RESTAURANT	3403 MILAM ST	HOUSTON	TX	77002	101	Y	MB747748	5/6/2010		4/30/2019	9525	3642	4353	0	17520
32053681907	SSJA LLC	6166 HIGHWAY 6 N UNIT 22	HOUSTON	TX	77084	101	1	AGUIRRES TEX MEX	6166 HIGHWAY 6 N UNIT 22	HOUSTON	TX	77084	101	Y	MB910198	6/8/2015	7/11/2023	7/31/2019	1430	235	311	0	1976
32050567265	NIGHTINGALE ROOM BAR, L.L.C.	1416 WESTHEIMER RD	HOUSTON	TX	77006	101	1	NIGHTINGALE ROOM BAR, L.L.C	308 MAIN ST STE 100	HOUSTON	TX	77002	101	Y	MB887256	10/16/2014	3/24/2020	11/30/2019	0	0	0	0	0
17108902465	JC WINGS, LTD.	3103 N HIGHWAY 146	BAYTOWN	TX	77520	101	1	BAYOU CITY WINGS	12804 GULF FWY	HOUSTON	TX	77034	101	Y	MB553603	3/16/2004		6/30/2019	20404	0	21540	0	41944
32050943490	PLUCKERS-SHEPHERD, LP	811 BARTON SPRINGS RD STE 600	AUSTIN	TX	78704	227	1	PLUCKERS WING BAR	1400 SHEPHERD DR	HOUSTON	TX	77007	101	Y	MB854463	10/15/2013		4/30/2019	63333	468	89264	0	153065
32033684179	JOSE FREDI MEJIA	8526 ALCOTT DR	HOUSTON	TX	77080	101	1	MI CASA DE SABOR BAR & GRILL	8232 LONG POINT RD	HOUSTON	TX	77055	101	Y	MB676158	11/7/2007	7/18/2023	3/31/2019	223	0	2081	0	2304
32061444835	SLI 257 LLC	620 E 6TH 1/2 ST	HOUSTON	TX	77007	101	1	CACTUS COVE BAR & PATIO	3333 W 11TH ST	HOUSTON	TX	77008	101	Y	MB987722	7/10/2017		8/31/2019	17510	4088	22225	0	43823
17606238164	D WG FM, INC.	PO BOX 570427	HOUSTON	TX	77257	101	1	THE SPLENDOR	7440 W GREENS RD	HOUSTON	TX	77064	101	Y	MB465485	1/26/2000		10/31/2019	65314	20861	31070	6178	123423
32040224605	DOG HOUSE BOX LLC	1533 W ALABAMA ST STE 100	HOUSTON	TX	77006	101	1	THE DOG HOUSE TAVERN	2517 BAGBY ST	HOUSTON	TX	77006	101	Y	MB738362	12/10/2009		6/30/2019	26715	592	15186	0	42493
32041077622	APLIN NEW HORIZON, INC.	9603 STONECROSS BEND DR	HOUSTON	TX	77070	101	1	BLUEWATER SEAFOOD	12914 FM 1960 RD W STE I	HOUSTON	TX	77065	101	Y	MB744251	3/17/2010		4/30/2019	30363	3074	20848	0	54285
32038724301	UNITY LODGING, LLC	411 BROAD ST STE 401	CHATTANOOGA	TN	37402	0	1	COURTYARD HOUSTON NW/I-290	6708 GESSNER RD	HOUSTON	TX	77040	101	Y	MB877756	7/10/2014		4/30/2019	2106	1637	2841	0	6584
32064529400	TWO BIRD'S CARWASH DAIQUIRI & GRILL, LLC.	8711 GRASSWREN RD	RICHMOND	TX	77407	79	1	TWO BIRD'S CARWASH DAIQUIRI & GRILL	6613 BOWLING GREEN ST	HOUSTON	TX	77021	101	Y	MB1008720	3/1/2018	9/1/2020	6/30/2019	0	0	0	0	0
12623482440	RUCHI'S EL RINCON DE MEXICO #9, INC.	7307 SHANNONDALE DR	SUGAR LAND	TX	77479	79	1	RUCHI'S MEXICAN GRILL	6410 WESTHEIMER RD	HOUSTON	TX	77057	101	Y	MB1071673	11/5/2019		6/30/2019	39767	406	36067	0	76240
32008206719	MICHAEL W ASHLEY	3409 CAVALCADE ST	HOUSTON	TX	77026	101	3	MR A'S CLUB	3409 CAVALCADE ST	HOUSTON	TX	77026	101	Y	MB226411	12/1/1993		4/30/2019	7308	740	1890	0	9938
32063142130	MELESIO HERRADURA GRILL INC	19407 EGRET WOOD WAY	CYPRESS	TX	77429	101	1	HERRADURA MEXICAN GRILL	16245 FM 529 RD	HOUSTON	TX	77095	101	Y	MB939371	10/1/2017		10/31/2019	5769	212	1457	0	7438
32053681907	SSJA LLC	6166 HIGHWAY 6 N UNIT 22	HOUSTON	TX	77084	101	1	AGUIRRES TEX MEX	6166 HIGHWAY 6 N UNIT 22	HOUSTON	TX	77084	101	Y	MB910198	6/8/2015	7/11/2023	4/30/2019	1361	201	446	0	2008
12626314723	THAI TIME LLC	3214 GATESBURY CT	HOUSTON	TX	77082	101	1	NAAM KHAO	1420 ELDRIDGE PKWY	HOUSTON	TX	77077	101	Y	MB701806	8/26/2008		10/31/2019	14250	10246	8172	0	32668
17601930666	PAPPAS RESTAURANTS, INC.	13939 NORTHWEST FWY	HOUSTON	TX	77040	101	32	CAFE PAPPADEAUX	2226 FM 1960 RD W	HOUSTON	TX	77090	101	N	MB477457	8/15/2000		4/30/2019	0	0	0	0	0
32041397889	V STAR, LLC	8440 GULF FWY	HOUSTON	TX	77017	101	1	V STAR	8440 GULF FWY	HOUSTON	TX	77017	101	Y	MB828643	1/11/2013		4/30/2019	2773	81	4168	0	7022
17606444507	CIGI BEVERAGES OF TEXAS, LLC	2202 N WEST SHORE BLVD STE 500	TAMPA	FL	33607	0	12	CARRABBA'S ITALIAN GRILL	5440 FM 1960 RD W	HOUSTON	TX	77069	101	Y	MB405795	8/12/2004		4/30/2019	9473	26356	2592	0	38421
17600188407	GP DALLAS, INC.	925 HYDE PARK BLVD	HOUSTON	TX	77006	101	1	JR'S BAR & GRILL / HOUSTON	804 PACIFIC ST	HOUSTON	TX	77006	101	Y	MB199517	12/1/1993		4/30/2019	204201	6419	36860	0	247480
17606590515	SPIRITS OF HOUSTON I, L.L.C.	19410 CLAY RD STE F	KATY	TX	77449	101	1	MUG SHOTS TAVERN	19410 CLAY RD STE F	HOUSTON	TX	77084	101	N	MB486168	1/11/2001		10/31/2019	16559	63	11711	0	28333
17604758197	100 % TAQUITO CO.	3245 SOUTHWEST FWY	HOUSTON	TX	77027	101	3	100% TAQUITO CO	3245 SOUTHWEST FWY	HOUSTON	TX	77027	101	Y	MB553644	3/4/2004		10/31/2019	8801	0	4433	0	13234
17419968528	UNIVERSITY FOOD SERVICES, INC.	2400 YORKMONT RD ATTN: BECKY ANDERSON/TA	CHARLOTTE	NC	28217	0	49	UFS @ U OF H STUDENT CENTER & TACA CABANA #42366	3874 HOLMAN ST STE D	HOUSTON	TX	77004	101	Y	MB994418	9/15/2017	12/31/2022	2/28/2019	0	0	0	0	0
18330329675	BRAVITOS GROUP LLC	890 S MASON RD STE A	KATY	TX	77450	101	3	POLLO BRAVO	5801 MEMORIAL DR STE C	HOUSTON	TX	77007	101	Y	MB982227	5/15/2017		3/31/2019	85	235	310	0	630
32067022304	AZUZA LOUNGE & GRILL, LLC.	4115 WASHINGTON AVE	HOUSTON	TX	77007	101	1	AZUZA LOUNGE	4115 WASHINGTON AVE	HOUSTON	TX	77007	101	Y	MB1066133	9/10/2019		11/30/2019	23148	0	2436	0	25584
17410440071	THE FOREST CLUB	9950 MEMORIAL DR	HOUSTON	TX	77024	101	1	THE FOREST CLUB	9950 MEMORIAL DR STE B	HOUSTON	TX	77024	101	Y	N 037499	12/1/1993		6/30/2019	22740	42327	6540	0	71607
17604635296	RE-ER, INC.	8925 RICHMOND AVE	HOUSTON	TX	77063	101	1	METROPOLIS DISCOTHEQUE/EXTRAVAGANZA	8925 RICHMOND AVE	HOUSTON	TX	77063	101	Y	MB253540	5/17/1995		4/30/2019	19187	0	26920	0	46107
12623482440	RUCHI'S EL RINCON DE MEXICO #9, INC.	7307 SHANNONDALE DR	SUGAR LAND	TX	77479	79	1	RUCHI'S MEXICAN GRILL	6410 WESTHEIMER RD	HOUSTON	TX	77057	101	Y	MB1071673	11/5/2019		5/31/2019	41257	240	34273	0	75770
17606284580	LOS GALLITOS MEXICAN CAFE II, INC.	12030 WILCREST DR	HOUSTON	TX	77031	101	3	LOS GALLITOS MEXICAN CAFE II	12030 WILCREST DR	HOUSTON	TX	77031	101	N	MB469832	10/1/2016		8/31/2019	10574	2750	334	0	13658
32048669736	UNDERDOGSPUB, LLC	4212 WASHINGTON AVE	HOUSTON	TX	77007	101	1	UNDERDOGS SPORTS PUB	4212 WASHINGTON AVE	HOUSTON	TX	77007	101	Y	MB826060	12/4/2012		4/30/2019	15694	95	15167	0	30956
32058380380	ALESH CORPORATION	6802 REGAL LAKES DR	KATY	TX	77493	101	1	CENTENARIO POOL & BAR	9890 SOUTHWEST FWY	HOUSTON	TX	77074	101	Y	MB939774	4/4/2016	2/8/2021	8/31/2019	3200	0	7950	0	11150
17601217023	BROSNO, INC.	11128 WESTHEIMER RD	HOUSTON	TX	77042	101	2	MOLLY'S PUB	11128 WESTHEIMER RD	HOUSTON	TX	77042	101	Y	MB162968	12/19/2000		4/30/2019	19599	599	18867	0	39065
32060692558	OSNAIDA CINTRA	5920 BELLAIRE BLVD STE F	HOUSTON	TX	77081	101	2	SOL BILLARES & DEPORTES	5920 BELLAIRE BLVD STE F	HOUSTON	TX	77081	101	Y	MB995482	9/26/2017	6/25/2019	1/31/2019	3548	215	1720	0	5483
32053772045	KASHMERE13, L.L.C.	1533 W ALABAMA ST STE 100	HOUSTON	TX	77006	101	1	BIG STAR BAR	1005 W 19TH ST	HOUSTON	TX	77008	101	Y	MB874309	6/5/2014		10/31/2019	24356	77	14671	0	39104
32043551178	EL TIEMPO VINTAGE PARK, LLC	602 SAWYER ST STE 110	HOUSTON	TX	77007	101	1	EL TIEMPO CANTINA	114 VINTAGE PARK BLVD STE M	HOUSTON	TX	77070	101	Y	MB802472	12/21/2018		4/30/2019	102194	7485	12153	0	121832
17427540780	THE HOUSTON CHEESECAKE FACTORY CORPORATION	26901 MALIBU HILLS RD	CALABASAS HLS	CA	91301	0	12	GRAND LUX CAFE	5000 WESTHEIMER RD STE 690	HOUSTON	TX	77056	101	Y	MB567535	11/12/2004		4/30/2019	67141	21484	11219	0	99844
17606512097	HOUSTON FIRST CORPORATION	1600 LAMAR ST	HOUSTON	TX	77010	101	1	HILTON AMERICAS - HOUSTON	1600 LAMAR ST	HOUSTON	TX	77010	101	Y	MB547553	11/26/2003		4/30/2019	307127	162856	94213	75204	639400
32056087565	RLCJS LLC	1570 S DAIRY ASHFORD RD STE 122	HOUSTON	TX	77077	101	1	MR. C'S IRISH PUB	1570 S DAIRY ASHFORD RD	HOUSTON	TX	77077	101	Y	MB903498	4/1/2015		10/31/2019	11387	599	7297	0	19283
32051678442	MHH BEVERAGE COMPANY, LLC	5000 MERIDIAN BLVD STE 750	FRANKLIN	TN	37067	0	1	COURTYARD HOUSTON BROOKHOLLOW	2504 NORTH LOOP W	HOUSTON	TX	77092	101	Y	MB857749	11/20/2013	4/29/2021	8/31/2019	1688	1321	1437	0	4446
12016577533	FAMILIA GONZALEZ RESTAURANTS, INC.	12822 WILLOW CENTRE DR STE A	HOUSTON	TX	77066	101	1	LA FIESTA MEXICAN RESTAURANT	11623 KATY FWY # B	HOUSTON	TX	77079	101	Y	MB571298	1/4/2005		8/31/2019	6836	340	2620	0	9796
32044329418	OUR HOTELS, LLC	1785 STATE HIGHWAY 26 STE 400	GRAPEVINE	TX	76051	220	17	AC HOTEL BY MARRIOTT HOUSTON	723 MAIN ST	HOUSTON	TX	77002	101	Y	MB1057367	6/17/2019	6/17/2023	12/31/2019	18321	2355	6730	0	27406
32048263720	DIHO ENTERTAINMENT LLC	6100 CORPORATE DR STE 588	HOUSTON	TX	77036	101	1	ROOM 28 KARAOKE LOUNGE	3002 FONDREN RD	HOUSTON	TX	77063	101	Y	MB845290	7/3/2013		2/28/2019	1220	0	1045	0	2265
17429924594	FLEMING'S BEVERAGES, LLC	2202 N WEST SHORE BLVD STE 500	TAMPA	FL	33607	0	7	FLEMING'S PRIME STEAKHOUSE AND WINE BAR	788 W SAM HOUSTON PKWY N STE 120	HOUSTON	TX	77024	101	Y	MB717131	3/12/2009		4/30/2019	24013	45942	2106	0	72061
32063147303	DMHT, LLC	2815 S SHEPHERD DR	HOUSTON	TX	77098	101	1	DMHT	2815 S SHEPHERD DR	HOUSTON	TX	77098	101	Y	MB987852	7/11/2017		4/30/2019	44078	112805	1716	0	158599
32062978583	DIVE 809, LLC	809 PIERCE ST	HOUSTON	TX	77002	101	1	THE DIVE	809 PIERCE ST	HOUSTON	TX	77002	101	Y	MB995058	9/21/2017	10/21/2023	1/31/2019	10011	17	5336	0	15364
32051698812	ACTIVE PARK, LLC	500 DURHAM DR	HOUSTON	TX	77007	101	1	PROSPECT PARK	3100 FOUNTAIN VIEW DR	HOUSTON	TX	77057	101	Y	MB862515	1/29/2014		1/31/2019	347116	9581	23567	0	380264
32055622909	HG HOTEL BEVERAGE LLC	10306 EATON PL STE 430	FAIRFAX	VA	22030	0	1	HG HOTEL BEVERAGE LLC	5353 WESTHEIMER RD	HOUSTON	TX	77056	101	Y	MB902110	3/23/2015		1/31/2019	12587	5003	7963	0	25553
17521332019	OLIVE GARDEN OF TEXAS, LLC	PO BOX 695011	ORLANDO	FL	32869	0	32	OLIVE GARDEN OF TEXAS #1285	9080 SOUTHWEST FWY	HOUSTON	TX	77074	101	Y	MB225374	12/1/1993		10/31/2019	8838	9507	2407	0	20752
32055141074	ABASOLO RESTAURANTS, INC.	1109 HOGAN ST	HOUSTON	TX	77009	101	3	ABASOLO RESTAURANT & SEAFOOD	1822 N MAIN ST	HOUSTON	TX	77009	101	Y	MB894152	1/5/2015		8/31/2019	2573	0	5664	0	8237
17427780618	BRISTOL-SHANDY GROUP, L.L.C.	230 STARBOARD AVE	ROCKPORT	TX	78382	4	2	WILD WEST - HOUSTON	6101 RICHMOND AVE	HOUSTON	TX	77057	101	Y	MB408838	3/9/1998	7/1/2021	11/30/2019	49276	1263	30499	0	81038
32061597749	TIMES INFINITY, LLC	37 SCOTSMOOR CT	SUGAR LAND	TX	77479	79	1	STRAYLIGHT	3229 NAVIGATION BLVD STE A	HOUSTON	TX	77003	101	Y	MB989040	7/21/2017	7/20/2021	4/30/2019	0	0	0	0	0
12623482440	RUCHI'S EL RINCON DE MEXICO #9, INC.	7307 SHANNONDALE DR	SUGAR LAND	TX	77479	79	1	RUCHI'S MEXICAN GRILL	6410 WESTHEIMER RD	HOUSTON	TX	77057	101	Y	MB1071673	11/5/2019		4/30/2019	35654	196	30206	0	66056
17601930666	PAPPAS RESTAURANTS, INC.	13939 NORTHWEST FWY	HOUSTON	TX	77040	101	9	PAPPAS SEAFOOD HOUSE & OYSTER BAR 3	11301 NORTH FWY	HOUSTON	TX	77037	101	Y	MB162826	12/1/1993		4/30/2019	43653	14594	10199	0	68446
11134835476	MORTON'S OF CHICAGO/MCKINNEY, LLC	1510 WEST LOOP S	HOUSTON	TX	77027	101	1	MORTON'S OF CHICAGO	1001 MCKINNEY ST STE 100	HOUSTON	TX	77002	101	Y	MB643881	8/15/2011		4/30/2019	45132	83072	7450	0	135654
32044329418	OUR HOTELS, LLC	1785 STATE HIGHWAY 26 STE 400	GRAPEVINE	TX	76051	220	17	AC HOTEL BY MARRIOTT HOUSTON	723 MAIN ST	HOUSTON	TX	77002	101	Y	MB1057367	6/17/2019	6/17/2023	9/30/2019	14061	5765	3009	0	22835
17605916497	FRENCH QUARTER RESTAURANTS, INC.	7099 HIGHWAY 6 N	HOUSTON	TX	77095	101	3	FRENCH QUARTER MARKET & GRILL	7099 HIGHWAY 6 N	HOUSTON	TX	77095	101	Y	MB559099	6/18/2004		10/31/2019	12754	2366	3662	0	18782
32065327820	TEX MEX GRILL & BAR LLC	12620 FM 1960 RD W STE A1	HOUSTON	TX	77065	101	1	TEX MEX GRILL & BAR	17117 FM 529 RD	HOUSTON	TX	77095	101	Y	MB1023749	7/21/2020	7/31/2020	2/28/2019	8600	100	4600	0	13300
32018393465	MARIA SANTOS CHAVEZ	3240 FONDREN RD	HOUSTON	TX	77063	101	1	MILA'S TAQUERIA MEXICO	3240 FONDREN RD	HOUSTON	TX	77063	101	Y	MB620023	2/14/2006		4/30/2019	639	0	710	0	1349
32064884607	BARTENDING2U, LLC	4560 W 34TH ST STE A	HOUSTON	TX	77092	101	1	BARTENDING2U, LLC	11106 BAMMEL NORTH HOUSTON RD STE B	HOUSTON	TX	77066	101	N	MB105559592	2/1/2018	12/31/2022	10/31/2019	4697	1821	3940	0	10458
17427780618	BRISTOL-SHANDY GROUP, L.L.C.	230 STARBOARD AVE	ROCKPORT	TX	78382	4	2	WILD WEST - HOUSTON	6101 RICHMOND AVE	HOUSTON	TX	77057	101	Y	MB408838	3/9/1998	7/1/2021	8/31/2019	52504	982	31693	0	85179
32062809580	CLUB NUESTRA RAZA, LLC	3100 S GESSNER RD STE 320	HOUSTON	TX	77063	101	1	CLUB NUESTRA RAZA	159 SHARPSTOWN CTR STE 270	HOUSTON	TX	77036	101	Y	MB986982	6/29/2017		8/31/2019	3836	0	68768	0	72604
32053989078	TW RESTAURANT HOLDER, LLC	1815 THE EXCHANGE SE	ATLANTA	GA	30339	0	32	HOOTERS	120 CYPRESS CREEK PKWY	HOUSTON	TX	77090	101	Y	MB805006	11/1/2014		4/30/2019	11939	374	16877	0	29190
32054905271	MONTROSE REVIVAL GROUP LLC	408 WESTHEIMER RD	HOUSTON	TX	77006	101	3	LOVE BUZZ	412 WESTHEIMER RD	HOUSTON	TX	77006	101	Y	MB889141	10/31/2014	5/13/2024	3/31/2019	8994	1337	9160	0	19491
32053681907	SSJA LLC	6166 HIGHWAY 6 N UNIT 22	HOUSTON	TX	77084	101	1	AGUIRRES TEX MEX	6166 HIGHWAY 6 N UNIT 22	HOUSTON	TX	77084	101	Y	MB910198	6/8/2015	7/11/2023	8/31/2019	1354	183	248	0	1785
32058814289	INVASION ICE HOUSE, LLC	823 DUMBLE ST	HOUSTON	TX	77023	101	1	LIL' DANNY SPEEDO'S GO FLY A KITE LOUNGE	823 DUMBLE ST	HOUSTON	TX	77023	101	Y	MB978113	4/5/2017		2/28/2019	25836	147	18417	0	44400
32067215684	PALMER'S ICE HOUSE LLC	PO BOX 73523	HOUSTON	TX	77273	101	1	PALMER'S ICE HOUSE	7315 LYONS AVE	HOUSTON	TX	77020	101	Y	MB959117	4/26/2019	1/21/2020	8/31/2019	0	0	0	0	0
32061597749	TIMES INFINITY, LLC	37 SCOTSMOOR CT	SUGAR LAND	TX	77479	79	1	STRAYLIGHT	3229 NAVIGATION BLVD STE A	HOUSTON	TX	77003	101	Y	MB989040	7/21/2017	7/20/2021	3/31/2019	0	0	0	0	0
12048035971	EL DORADO MEXICAN RESTAURANT, INC.	1962 EL DORADO BLVD	HOUSTON	TX	77062	101	1	EL DORADO MEXICAN RESTAURANT	1962 EL DORADO BLVD	HOUSTON	TX	77062	101	Y	MB483224	7/31/2006		10/31/2019	9104	525	2590	0	12219
17605792468	SAMBUCA HOUSTON, L.P.	222 LAS COLINAS BLVD W STE 2250N	IRVING	TX	75039	57	1	SAMBUCA RESTAURANT	909 TEXAS ST STE F	HOUSTON	TX	77002	101	Y	MB696217	6/21/2008		4/30/2019	75262	29150	12577	0	116989
32053158708	1140 ELDRIDGE INTERESTS, LLC	2121 SAGE RD STE 383	HOUSTON	TX	77056	101	1	SYLVIA'S	1140 ELDRIDGE PKWY STE 100	HOUSTON	TX	77077	101	Y	MB871627	5/8/2014		7/31/2019	27428	2421	4466	0	34315
19105150585	NORDSTROM, INC.	PO BOX 2229 C/O SALES & USE TAX	SEATTLE	WA	98111	0	7	NORDSTROM BAZILLE AND HABITANT	5192 HIDALGO ST	HOUSTON	TX	77056	101	Y	MB796500	4/4/2014		1/31/2019	6360	12389	883	0	19632
32053196377	SONGKRAN HOSPITALITY, LP	11 GREENWAY PLZ STE 1400	HOUSTON	TX	77046	101	1	SONGKRAN	1101 UPTOWN PARK BLVD STE 8	HOUSTON	TX	77056	101	Y	MB871244	5/5/2014		4/30/2019	6867	9055	2117	0	18039
32057634951	ACMJKPR AMUSEMENT, LLC	9110 JONES RD STE 100	HOUSTON	TX	77065	101	1	JB'S PUB & GRILL	9110 JONES RD STE 100	HOUSTON	TX	77065	101	Y	MB970936	1/31/2017		10/31/2019	26185	254	14257	0	40696
17419968528	UNIVERSITY FOOD SERVICES, INC.	2400 YORKMONT RD ATTN: BECKY ANDERSON/TA	CHARLOTTE	NC	28217	0	49	UFS @ U OF H STUDENT CENTER & TACA CABANA #42366	3874 HOLMAN ST STE D	HOUSTON	TX	77004	101	Y	MB994418	9/15/2017	12/31/2022	5/31/2019	0	0	0	0	0
18330329675	BRAVITOS GROUP LLC	890 S MASON RD STE A	KATY	TX	77450	101	2	EL POLLO BRAVO #4	5440 MEMORIAL DR	HOUSTON	TX	77007	101	Y	MB824045	11/6/2012		3/31/2019	0	0	0	0	0
17601522455	EMERALD BOWL, INC.	9307 BOONE RD	HOUSTON	TX	77099	101	1	EMERALD BOWL, INC.	9307 BOONE RD	HOUSTON	TX	77099	101	Y	MB831119	2/8/2013		10/31/2019	10948	238	18162	0	29348
32017671648	PERRY JOE MALOY	5826 CONLEY ST	HOUSTON	TX	77021	101	1	THE ORIGINAL SPEAK EASY	5826 CONLEY ST	HOUSTON	TX	77021	101	Y	MB606476	8/19/2005		8/31/2019	4397	754	792	0	5943
13001539660	STELLAR ELEMENT, INC.	3403 MILAM ST	HOUSTON	TX	77002	101	1	MAI'S RESTAURANT	3403 MILAM ST	HOUSTON	TX	77002	101	Y	MB747748	5/6/2010		10/31/2019	9592	4526	4829	0	18947
32058380380	ALESH CORPORATION	6802 REGAL LAKES DR	KATY	TX	77493	101	1	CENTENARIO POOL & BAR	9890 SOUTHWEST FWY	HOUSTON	TX	77074	101	Y	MB939774	4/4/2016	2/8/2021	4/30/2019	2200	0	5800	0	8000
32063708120	GRAPEFRUIT TREE LLC	3210 W DALLAS ST	HOUSTON	TX	77019	101	1	BOUTIQUE NIGHTCLUB	5316 WASHINGTON AVE	HOUSTON	TX	77007	101	Y	MB105785055	9/7/2018	7/31/2022	8/31/2019	0	0	0	0	0
17427780618	BRISTOL-SHANDY GROUP, L.L.C.	230 STARBOARD AVE	ROCKPORT	TX	78382	4	2	WILD WEST - HOUSTON	6101 RICHMOND AVE	HOUSTON	TX	77057	101	Y	MB408838	3/9/1998	7/1/2021	7/31/2019	51410	898	31968	0	84276
32059783582	DOQA LUPE MEXICAN RESTAURANT BAR & GRILL LLC	10118 EDDYSTONE DR	HOUSTON	TX	77043	101	1	DONA LUPE MEXICAN RESTAURANT BAR & GRILL	2030 BINGLE RD	HOUSTON	TX	77055	101	Y	MB989301	7/25/2017	4/1/2021	2/28/2019	1033	50	915	0	1998
32051678442	MHH BEVERAGE COMPANY, LLC	5000 MERIDIAN BLVD STE 750	FRANKLIN	TN	37067	0	1	COURTYARD HOUSTON BROOKHOLLOW	2504 NORTH LOOP W	HOUSTON	TX	77092	101	Y	MB857749	11/20/2013	4/29/2021	11/30/2019	1303	2041	1487	0	4831
32054484723	SOUTHEAST RESTAURANT GROUP-MAIN, LLC	1201 CANAL ST STE C2	NEW ORLEANS	LA	70112	0	1	TGIFRIDAY'S	12895 GULF FWY	HOUSTON	TX	77034	101	Y	MB885735	9/30/2014	9/12/2019	8/31/2019	20241	1529	6025	0	27795
32067865900	DANNY-LEE ENTERTAINMENT, LLC	1011 CORINTH ST	DALLAS	TX	75215	57	1	BAR 9940	9940 FONDREN RD	HOUSTON	TX	77096	101	Y	MB1036470	11/6/2018	1/14/2020	1/31/2019	2056	121	543	0	2720
17601930666	PAPPAS RESTAURANTS, INC.	13939 NORTHWEST FWY	HOUSTON	TX	77040	101	6	PAPPAS BROS STEAKHOUSE	5839 WESTHEIMER RD	HOUSTON	TX	77057	101	Y	MB153105	12/1/1993		4/30/2019	68369	259102	7462	0	334933
32056468773	STEAK 48 RIVER OAKS, LLC	7345 E ACOMA DR STE 101	SCOTTSDALE	AZ	85260	0	1	STEAK 48	4444 WESTHEIMER RD STE A01	HOUSTON	TX	77027	101	Y	MB934924	2/11/2016		6/30/2019	218612	336507	9659	0	564778
32038832633	JONATHAN GROW INTERESTS, LLC	10801 SPRING CYPRESS RD # 16	HOUSTON	TX	77070	101	1	LONE STAR ICE HOUSE	10801 SPRING CYPRESS RD # 16	HOUSTON	TX	77070	101	N	MB743489	3/9/2010		6/30/2019	51413	92	28923	0	80428
12639540520	RESERVOIR INC	9950 WESTPARK DR STE 415	HOUSTON	TX	77063	101	1	REBELS HONKY TONK	5002 WASHINGTON AVE	HOUSTON	TX	77007	101	Y	MB718443	3/31/2009	6/24/2019	5/31/2019	0	0	0	0	0
32055103934	DDD999, LLC	6968 WILCREST DR STE A	HOUSTON	TX	77072	101	1	VIBE LOUNGE KTV & RESTAURANT	6968 WILCREST DR STE A	HOUSTON	TX	77072	101	Y	MB957596	9/13/2016	5/30/2019	2/28/2019	0	0	0	0	0
17522637846	BELLA BEVERAGE CORPORATION	5851 LEGACY CIR STE 400	PLANO	TX	75024	43	1	HILTON HOUSTON PLAZA MEDICAL CENTER GRAB AND GO	6633 TRAVIS ST	HOUSTON	TX	77030	101	Y	MB204978	12/1/1993		2/28/2019	8575	8817	6890	0	24282
32053989078	TW RESTAURANT HOLDER, LLC	1815 THE EXCHANGE SE	ATLANTA	GA	30339	0	27	HOOTERS	17599 STATE HIGHWAY 249	HOUSTON	TX	77064	101	Y	MB721866	11/1/2014		4/30/2019	8501	286	22833	0	31620
32051543133	ROCKET FARM RESTAURANTS, LLC	1175 CHATTAHOOCHEE AVE NW	ATLANTA	GA	30318	0	2	STATE OF GRACE	3256 WESTHEIMER RD	HOUSTON	TX	77098	101	Y	MB877330	8/1/2015		3/31/2019	63046	110830	5651	0	179527
32058062095	T & D RESTAURANTS, LLC	11901 ALDINE WESTFIELD RD	HOUSTON	TX	77093	101	1	CULICHI TOWN	11901 ALDINE WESTFIELD RD	HOUSTON	TX	77093	101	N	MB990033	6/30/2016		8/31/2019	69502	40	56671	0	126213
17606505034	UNCLES ACQUISITION CORP.	PO BOX 22225	HOUSTON	TX	77227	101	3	LOS TIOS MEXICAN RESTAURANT	14006 MEMORIAL DR	HOUSTON	TX	77079	101	Y	MB480740	10/1/2000		11/30/2019	36917	1542	4697	0	43156
32067080617	SWIFT EVENTS LLC	6363 WOODWAY DR STE 600	HOUSTON	TX	77057	101	2	SWIFT EVENTS LLC	2137 W ALABAMA ST	HOUSTON	TX	77098	101	Y	MB226473	10/2/2018		8/31/2019	530	41	7	0	578
32054642841	DEL MONTE RESTAURANT GROUP, LLC	6565 DEL MONTE DR	HOUSTON	TX	77057	101	1	THE DEL	6565 DEL MONTE DR	HOUSTON	TX	77057	101	Y	MB918904	8/31/2015		4/30/2019	13775	16921	4430	0	35126
32054580314	MR. AQUA RESTAURANT LLC	2450 LOUISIANA ST STE 100	HOUSTON	TX	77006	101	1	SALT AIR	3029 KIRBY DR	HOUSTON	TX	77098	101	Y	MB904216	4/9/2015		4/30/2019	0	0	0	0	0
15814983126	RARE HOSPITALITY INTERNATIONAL, INC.	PO BOX 695016	ORLANDO	FL	32869	0	21	LONGHORN STEAKHOUSE #5481	20636 KATY FREEWAY	HOUSTON	TX	77449	101	Y	MB836165	4/2/2013		10/31/2019	11948	5059	6391	0	23398
